subset,model,query_id,reference_rank_bin,delta_ndcg,delta_mrr,delta_best_positive_score,delta_hardest_unlabelled_score,delta_margin,delta_fixed_margin,delta_fixed_boundary_distance,delta_fixed_mean_positive_cosine,query_neighbor_retention
theoremqa_theorems,LambdaLoss,TheoremQA_tonyxia/maxplanar3.json,1,-0.6731056187507068,-0.9,0.3283962607383728,0.3660696744918823,-0.03767341375350952,-0.0364534854888916,-0.05723199283615055,0.344539999961853,0.9
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/L'Hôpital_rule1.json,11-100,0.38685280723454163,0.2,0.3311958312988281,0.23088371753692627,0.10031211376190186,0.10031193494796753,0.06086539593339725,0.3311956524848938,0.9
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/Liouville’s_theorem1.json,1,-0.23463936301137833,0.0,0.1453026533126831,0.21872758865356445,-0.07342493534088135,-0.07598310708999634,-0.06859718575263629,0.1505327820777893,0.9
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/Liouville’s_theorem2.json,2-10,-0.19436454333385458,-0.1333333333333333,0.33302533626556396,0.3327692747116089,0.0002560615539550781,0.043981969356536865,0.06935115326186936,0.3413413166999817,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/ODE2.json,101+,0.0,0.0,0.38075828552246094,0.26773500442504883,0.11302328109741211,0.12959647178649902,0.12898315643224653,0.3936011791229248,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/ODE3.json,101+,0.0,0.0,0.4574194550514221,0.2503007650375366,0.2071186900138855,0.2033846378326416,0.12269486050795898,0.4757002294063568,0.9
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/Rolle's_theorem.json,11-100,0.9197207891481876,1.0,0.33083081245422363,0.2206505537033081,0.11018025875091553,0.14848023653030396,0.18466981048749176,0.3578101396560669,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/cauchy_integral1.json,101+,0.0,0.0,0.42428624629974365,0.2859330177307129,0.13835322856903076,0.1651759147644043,0.12474061120987182,0.42428624629974365,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/definite_matrix1.json,2-10,0.0,0.0,0.22864854335784912,0.10450208187103271,0.1241464614868164,0.12778300046920776,0.11716483999941427,0.30640149116516113,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/eigen_value1.json,2-10,0.06937588361343294,0.0,0.24876469373703003,0.21130222082138062,0.037462472915649414,0.03746223449707031,0.09438113316307004,0.274591326713562,1.0
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/jensen1.json,101+,0.0,0.0,0.3386107087135315,0.22713333368301392,0.11147737503051758,0.11147722601890564,0.02741766297692344,0.36192968487739563,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/kepler's_law1.json,1,-0.36907024642854247,-0.5,0.25354480743408203,0.29965049028396606,-0.04610568284988403,-0.04610568284988403,-0.04841424016671357,0.25354474782943726,1.0
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/kepler's_law3.json,1,0.0,0.0,0.18518024682998657,0.26999908685684204,-0.08481884002685547,-0.0848187804222107,-0.026414021879220317,0.2068241834640503,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/series_convergen2.json,11-100,0.0,0.0,0.35733067989349365,0.2449561357498169,0.11237454414367676,0.11237430572509766,0.08801593945807992,0.37386083602905273,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/t_test1.json,1,0.0,0.0,0.36475181579589844,0.3903801143169403,-0.02562829852104187,-0.005035847425460815,0.09352951336097585,0.3750373423099518,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/t_test2.json,1,0.08027921085181244,0.0,0.4157583713531494,0.3913912773132324,0.024367094039916992,0.029118061065673828,0.14197768837278474,0.42254430055618286,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/t_test3.json,2-10,0.3065735963827292,0.5,0.451654314994812,0.4270056486129761,0.024648666381835938,0.048457175493240356,0.0808910884364143,0.4554717540740967,0.6
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/trapezoidal_rule3.json,2-10,-0.6309297535714575,-0.5,0.2821066975593567,0.25915712118148804,0.022949576377868652,0.06075918674468994,0.08208604895045156,0.28210675716400146,0.5
theoremqa_theorems,LambdaLoss,TheoremQA_wenhuchen/viterbi2.json,1,-0.36907024642854247,-0.5,0.3996738791465759,0.42157816886901855,-0.021904289722442627,-0.0016103386878967285,0.012509753623355734,0.39967405796051025,0.6
theoremqa_theorems,LambdaLoss,TheoremQA_xinyi/dag_1.json,11-100,0.0,0.0,0.33090734481811523,0.31749391555786133,0.013413429260253906,0.04815065860748291,0.056865519668855856,0.38836219906806946,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_xinyi/dag_2.json,11-100,0.13565197343244778,0.1,0.37318629026412964,0.3205071687698364,0.05267912149429321,0.07887738943099976,0.08681623729214293,0.4207991063594818,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_xinyi/dag_3.json,101+,0.0,0.0,0.5060509443283081,0.30654048919677734,0.19951045513153076,0.19951045513153076,0.030684393297327334,0.5060509443283081,0.8
theoremqa_theorems,LambdaLoss,TheoremQA_xinyi/linear_projection.json,2-10,-0.3562071871080222,-0.16666666666666666,0.29119157791137695,0.29342180490493774,-0.002230226993560791,0.0420072078704834,0.03754359453183426,0.29119157791137695,1.0
theoremqa_theorems,LambdaLoss,TheoremQA_xinyi/maximum_entropy_2.json,2-10,-0.3333333333333333,-0.14285714285714285,0.3475099802017212,0.27900511026382446,0.06850486993789673,0.06850481033325195,-0.016180155419105474,0.3475099205970764,0.6
theoremqa_theorems,LambdaLoss,TheoremQA_xueguangma/intermediate_value_theorem.json,1,0.2558209594125083,0.0,0.26402753591537476,0.2820878028869629,-0.018060266971588135,-0.015206396579742432,-0.006191687654316706,0.33489421010017395,0.7
theoremqa_theorems,LambdaLoss,TheoremQA_xueguangma/taylors_approximation_theorem.json,101+,0.0,0.0,0.4014613628387451,0.24308574199676514,0.15837562084197998,0.15837565064430237,0.05297035389472177,0.4196428954601288,1.0
theoremqa_theorems,RELER,TheoremQA_elainewan/econ_micro_7.json,2-10,0.20025319549806447,0.25,0.027153760194778442,0.028000235557556152,-0.00084647536277771,0.174613356590271,0.16237608480214988,0.02715378999710083,0.7
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_1.json,101+,0.0,0.0,0.05022817850112915,0.14718341827392578,-0.09695523977279663,-0.09695518016815186,-0.10292732987252218,0.05022817850112915,0.9
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_1_2.json,101+,0.0,0.0,0.06807589530944824,0.024047493934631348,0.044028401374816895,0.2688140571117401,0.2277688033311115,0.021001607179641724,0.9
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_3_2.json,101+,0.0,0.0,0.025935500860214233,-0.038070738315582275,0.06400623917579651,0.06323233246803284,0.04682055002364657,-0.01096603274345398,0.8
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_4.json,2-10,-0.03800085294041691,-0.10714285714285715,0.015022456645965576,0.03026491403579712,-0.015242457389831543,-0.015242516994476318,-0.017258861999138723,-0.05742460489273071,0.9
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_4_3.json,101+,0.0,0.0,0.0010439753532409668,0.08627820014953613,-0.08523422479629517,-0.03560006618499756,-0.031021952390357627,0.0010439157485961914,0.8
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_5.json,2-10,0.41972078914818767,0.5,0.024484455585479736,-0.01649695634841919,0.040981411933898926,0.12062138319015503,0.12014190339412464,0.004106581211090088,0.9
theoremqa_theorems,RELER,TheoremQA_elainewan/math_algebra_7_2.json,2-10,0.6219978996031611,0.8888888888888888,0.1539098024368286,0.10749268531799316,0.04641711711883545,0.07404112815856934,0.13638077576984053,0.1311938762664795,1.0
theoremqa_theorems,RELER,TheoremQA_elainewan/math_calculus_12.json,101+,0.0,0.0,-0.1520121842622757,0.18269240856170654,-0.33470457792282104,-0.26008862257003784,-0.17233921514719397,-0.15201222896575928,0.8
theoremqa_theorems,RELER,TheoremQA_elainewan/math_calculus_2_11.json,101+,0.11751610475642714,0.1111111111111111,-0.1257629692554474,-0.1717485785484314,0.04598560929298401,-0.05485457181930542,-0.035408671382436877,-0.12878897786140442,0.8
theoremqa_theorems,RELER,TheoremQA_elainewan/math_calculus_2_7.json,11-100,0.0,0.0,0.06782591342926025,0.014483630657196045,0.05334228277206421,-0.05358961224555969,-0.061059870802444016,0.011731207370758057,0.9
theoremqa_theorems,RELER,TheoremQA_elainewan/math_calculus_3_8.json,101+,0.0,0.0,0.046766459941864014,-0.06862634420394897,0.11539280414581299,0.3172922134399414,0.28387573384212744,0.046766459941864014,1.0
theoremqa_theorems,RELER,TheoremQA_jianyu_xu/Binomial_2.json,101+,0.0,0.0,0.021281152963638306,0.18359249830245972,-0.1623113453388214,-0.16231131553649902,-0.15547146759733393,0.021281182765960693,0.7
